customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback
608,1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,104.3,5278.15,1,i recently decided to switch internet providers after being with this company for over four and a half years on a month to month contract i was paying 104 3 a month for fiber optic internet which i found to be a bit on the expensive side i ultimately chose to churn because i found a better deal with another provider the payment method of using electronic check was convenient and hassle free overall i was satisfied with the service provided but the monthly cost was a deciding factor in my decision to leave
3312,0,0,0,0,50,1,2,0,0,2,0,2,2,2,2,1,3,79.6,4024.2,0,i have been a customer with this company for 50 months now and have been very satisfied with the dsl internet service they provide the monthly charges of 79 6 are reasonable for the quality of service i receive i appreciate being able to pay with a mailed check as it is a convenient payment method for me overall i have had no issues with this company and have no plans to churn in the near future
3910,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.25,55.25,0,i have been using this dsl internet service for about a month now and i am extremely satisfied with the speed and reliability the monthly charges of 55 25 are very reasonable for the level of service i am receiving i appreciate the convenience of being able to pay with electronic check overall i have had a positive experience with this provider and have no intentions of churning anytime soon
4157,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,88.05,6520.8,0,i have been a loyal customer with this company for 6 years now and have never experienced any issues with my service the monthly charges are reasonable for the internet service provided through dsl i appreciate the convenience of automatic bank transfers for payment as it ensures that i never miss a payment overall i am satisfied with my experience and have no complaints
4816,1,0,0,1,40,1,0,2,1,1,1,1,1,1,1,1,0,20.4,854.9,0,i have been a customer with this company for 40 months now and i have been very satisfied with their service the automatic bank transfer payment method makes it convenient for me to pay my monthly charges of 20 4 for my one year contract even though i do not have internet service with them i have not experienced any issues with my account or billing overall i am happy with the service and would recommend it to others
2686,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,117.6,8308.9,0,i have been a loyal customer with this company for 6 years now and i am extremely satisfied with the fiber optic internet service they provide the automatic bank transfer payment method makes it convenient for me to pay my monthly bill on time without any hassle the monthly charges of 117 6 are reasonable considering the quality of service i receive overall i have had a positive experience with this company and have no intention of churning anytime soon
4952,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.0,109.2,0,i have been a customer with this company for 6 months now on a month to month contract i have never experienced any issues with my service or billing the 20 monthly charges are affordable and the payment process with mailing a check is convenient for me i do not have internet service with this company but overall i am satisfied with my experience as a customer
2584,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,1,19.65,92.05,0,i have been a customer with this company for 5 months now on a month to month contract i have not experienced any issues with churn and appreciate the convenience of automatic credit card payments for my 19 65 monthly charges however i do wish that internet service was included in my plan as it is something i rely on daily overall i am satisfied with the service provided and would recommend it to others
6036,1,0,1,0,48,1,2,0,0,2,2,0,0,2,1,1,1,70.55,3420.5,0,i have been a loyal customer with this dsl provider for 48 months now and i have been very satisfied with their services the monthly charges of 70 55 are reasonable for the internet speeds and reliability that i receive the automatic payment method with my credit card makes it convenient for me to pay my bill on time every month overall i have had no issues with my internet service and i am happy to continue with this provider
5789,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,93.85,1,i recently signed up for fiber optic internet with this provider on a month to month contract unfortunately after just one month of service i decided to churn and switch to a different provider the monthly charges of 93 85 were higher than i expected for the level of service i received the payment method of electronic check was convenient but ultimately i was not satisfied with the overall value for the cost i would recommend potential customers to carefully consider their options before committing to this service
6391,0,0,1,1,64,1,0,0,2,0,0,2,2,0,1,0,3,65.8,4068.0,0,i have been a loyal customer of this dsl internet service provider for over five years now i appreciate the consistent service and reliable connection that i have experienced during my tenure with them the 65 8 monthly charges are reasonable for the level of service provided i prefer to pay by mailing a check and i have never encountered any issues with the billing process overall i am satisfied with my internet service and have no intentions of churning in the near future
3043,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,1,20.05,337.9,0,i have been a customer with this company for 17 months now and i am very satisfied with their service the automatic payment method using my credit card makes it convenient for me to pay my monthly charges of 20 05 for the services i receive even though i do not have internet service with them i have had no issues with my account and have not experienced any churn overall i am happy with my experience as a customer and would recommend this company to others
397,1,0,1,0,40,1,0,1,0,2,2,0,0,0,0,1,2,80.0,3168.75,0,i have been a loyal customer for 40 months and have been extremely satisfied with my fiber optic internet service the monthly charges of 80 are reasonable for the quality of service i receive i appreciate the convenience of paying with electronic check overall i have had a positive experience and have no complaints i have no plans to switch providers anytime soon
2836,0,0,1,1,41,0,1,0,2,0,2,0,0,0,1,0,1,35.4,1412.4,0,i have been a customer with this dsl internet provider for over three years now and i have had a great experience with them the monthly charges are affordable at 35 4 and i appreciate the convenience of automatic credit card payments the connection has been reliable and i have not experienced any issues with downtime or slow speeds overall i am satisfied with the service and have no plans to churn in the near future
371,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,79.6,3974.7,0,i have been a loyal customer of this fiber optic internet service provider for over four years now and i must say i am extremely satisfied the automatic bank transfer payment method makes it convenient for me to pay my monthly charges of 79 6 without any hassle the internet service has been reliable and fast with no issues of downtime or slow speeds i have had no reason to even consider churning to another provider overall i am very happy with the service and would highly recommend it to others
2430,1,0,1,0,41,1,2,1,0,2,0,0,0,0,0,1,2,80.25,3439.0,0,i have been a customer with this company for over 3 years now and i am very satisfied with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the monthly charges are reasonable at 80 25 and i appreciate the convenience of paying with electronic check overall i have no complaints and would recommend this company to others looking for a reliable internet service provider
5156,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,3,50.45,50.45,1,i recently switched to this internet provider and unfortunately had to cancel after just one month due to some unforeseen circumstances the monthly charges were reasonable at 50 45 for dsl internet but i found the payment method of mailing a check to be inconvenient overall the service was satisfactory during my short tenure with the company
2515,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.45,42.45,0,i have been a customer with this company for 2 months now and i am pleased to say that i have not experienced any issues with my service so far the monthly charges of 20 45 for my month to month contract are reasonable and affordable even though i do not have internet service with this company i am satisfied with the payment method of mailing a check overall i am happy with my experience as a customer and would recommend this company to others
4875,1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,79.6,5461.45,0,i have been a loyal customer of this company for over 5 years now and i have been extremely satisfied with their fiber optic internet service the connection is always reliable and fast and i have never experienced any downtime i appreciate the convenience of having my monthly charges automatically deducted from my credit card as it saves me time and hassle the price of 79 6 per month is fair for the quality of service that i receive overall i am very happy with my experience as a customer and have no plans to switch providers i would highly recommend this company to anyone looking for reliable internet service
2739,0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.7,571.75,0,i have been a customer with this company for 24 months now and have been satisfied with their service i appreciate the affordable monthly charges of 24 7 and the convenience of being able to pay by mailing a check however i wish they offered internet service as part of their package overall i have had a positive experience and have not experienced any issues that would cause me to churn
5833,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,0,1,77.3,5498.2,0,i have been a loyal customer with this company for over 5 years now and have never experienced any issues with their service the dsl internet is reliable and the monthly charges are reasonable i appreciate the convenience of automatic credit card payments overall i am satisfied with my experience and have no plans to switch providers
4224,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,2,29.75,96.85,0,i have been a customer with this dsl service provider for 3 months now on a month to month contract i have been pleased with the reliable internet service i have received and have not experienced any issues with connectivity or speed the monthly charge of 29 75 is reasonable and i appreciate the convenience of using electronic check as my payment method overall i am satisfied with the service and have no plans to switch providers
4837,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,44.9,111.05,0,i have been a customer with this internet service provider for 2 months now and i am very satisfied with the service the monthly charges are reasonable at 44 9 and i appreciate the convenience of the automatic bank transfer payment method the dsl internet service has been reliable and i have not experienced any issues with connectivity overall i am happy with my decision to choose this provider and would recommend it to others
2147,1,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,1,29.8,94.4,0,i have been a customer with this company for 3 months now and i am quite satisfied with the service the internet connection has been reliable and i have not experienced any issues with downtime the monthly charges are affordable at 29 8 and i appreciate the convenience of automatic credit card payments overall i am happy with the dsl internet service and have no complaints i plan on continuing my month to month contract with this company
2825,0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1,1,i recently decided to cancel my service after being with the company for 7 months on a month to month contract the monthly charges of 74 65 for dsl internet service were reasonable but i ultimately decided to switch to a different provider for a better deal i appreciated being able to pay with electronic check but i felt that the company could have offered more competitive pricing or incentives to keep me as a customer overall my experience was satisfactory but i ultimately chose to go with a different provider for better value
3482,0,0,0,0,13,1,0,0,2,0,0,0,2,2,0,1,2,71.95,923.85,0,i have been a customer with this company for over a year now and have been satisfied with the dsl internet service they provide the monthly charges of 71 95 are reasonable for the service i receive i appreciate the convenience of being able to pay with an electronic check each month overall i have had a positive experience with this company and have no plans to switch providers
517,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.75,141.1,0,i have been a customer with this company for 7 months now and have been happy with the service so far i appreciate the flexibility of the month to month contract and the affordable monthly charges of 20 75 however i do wish that internet service was offered as part of my plan the option to pay via mailed check is convenient for me overall i have had a positive experience with this company and would recommend it to others
5451,1,0,1,1,12,1,0,0,0,0,0,0,2,0,0,1,3,56.3,628.65,0,i have been a customer with this dsl internet service provider for 12 months now on a month to month contract i have not experienced any issues with the service and have been satisfied with the reliability of the connection the monthly charges of 56 3 are reasonable for the service provided i appreciate the option to pay with a mailed check as it is convenient for me overall i am happy with my experience and do not plan on switching providers
2492,1,0,1,1,53,1,2,1,0,2,2,0,2,2,1,1,2,105.25,5576.3,0,i have been a customer with this company for over 4 years now and have had a very positive experience the fiber optic internet service has been reliable and fast and i have had no issues with connectivity the monthly charges are reasonable for the quality of service i receive i appreciate the convenience of the electronic check payment method as well overall i am satisfied with my service and have no plans to churn in the near future
3920,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1046.1,1,i have been a customer with this company for 12 months but i have decided to churn because i found a better deal elsewhere the monthly charges of 94 20 for fiber optic internet were reasonable but i was looking for a more competitive price i appreciated the convenience of paying with electronic check but ultimately i had to make a decision based on cost overall i had a positive experience with the service but i needed to prioritize my budget
5710,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.55,1245.6,0,i have been a customer with this company for over 5 years now and have been on a two year contract with them i have never had any issues with my service and have never experienced any churn although i do not have internet service with them i have been satisfied with the reliability of my other services i appreciate the option to pay with a mailed check as it is convenient for me overall i am a happy customer and plan to continue using their services in the future
7002,0,0,0,0,15,1,0,0,2,2,2,2,2,2,0,0,3,84.45,1287.85,0,i have been a customer with this company for 15 months now and i am very satisfied with the service the dsl internet service has been reliable and the monthly charges of 84 45 are reasonable for the quality of service i receive i appreciate being able to pay by mailing a check as it is convenient for me overall i have had a positive experience and have no plans to churn in the near future
1864,1,0,1,1,36,1,0,0,2,2,0,0,0,0,1,0,3,53.65,1939.35,0,i have been with this internet provider for 3 years now and have always paid my bill on time with a mailed check the monthly charges of 53 65 for dsl service are reasonable and the connection has been reliable with no issues i appreciate the flexibility of the one year contract and have no intentions of churning to another provider overall i am satisfied with the service and would recommend it to others looking for affordable and dependable internet service
632,1,1,1,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.9,118.25,0,i have been a customer with this dsl provider for 4 months now on a month to month contract i have been satisfied with the service so far and have not experienced any issues with connectivity or speed the monthly charges of 29 90 are affordable and the payment method of electronic check is convenient for me overall i am happy with the service and have no plans to switch providers
5805,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.7,452.55,0,i have been a customer with this company for 24 months now and i have not experienced any issues that would cause me to churn i am on a two year contract with monthly charges of 19 7 which i find to be very reasonable however i do not have internet service with this company and i pay my bills through mailed checks overall i am satisfied with the service and pricing provided by this company
3399,0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,43.7,2696.55,0,i have been a customer with this company for over five years now and i have been extremely satisfied with their service the monthly charges are very reasonable at 43 7 and their dsl internet service has been reliable i appreciate the convenience of automatic credit card payments and have had no issues with billing overall i have no complaints and would highly recommend this company to others
3847,1,0,0,0,16,1,2,0,0,2,0,0,0,0,0,0,2,55.3,875.35,0,i have been a customer with this internet service provider for 16 months and have been on a month to month contract with them i have been satisfied with the dsl internet service they provide for a monthly charge of 55 3 i appreciate the convenience of paying through electronic check overall i have had a positive experience with this provider and have not experienced any issues that would make me consider churning
4793,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,1,1,19.85,1267.05,0,i have been a loyal customer with this company for over five years now and i have been extremely satisfied with the service the monthly charges are very reasonable at 19 85 and i appreciate the convenience of automatic credit card payments even though i do not have internet service with this company i have never experienced any issues with my billing or customer service i would highly recommend this company to others
5569,0,0,1,1,26,1,0,2,1,1,1,1,1,1,2,0,1,19.65,494.9,0,i have been a customer with this company for over two years now and have been satisfied with my service the automatic credit card payment option has made it convenient for me to pay my bill each month while i do not have internet service with this company the monthly charges of 19 65 for the services i do have are reasonable i have not experienced any issues with billing or customer service during my time as a customer overall i am happy with my experience and have no plans to switch providers
2733,1,0,0,0,16,1,0,0,0,0,0,2,0,0,0,1,3,49.45,799.0,0,i have been a customer with this dsl internet service provider for 16 months now on a month to month contract i have been consistently satisfied with the service and have not experienced any issues that would prompt me to churn the monthly charges of 49 45 are reasonable for the quality of service i am receiving i prefer to pay by mailing a check and the process has been smooth and hassle free overall i am happy with my experience and would recommend this provider to others
6253,0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,106.55,5763.3,1,i recently had to cancel my service with this company after being a customer for 54 months i had a one year contract with them and was paying 106 55 per month for fiber optic internet service i used automatic bank transfer for payment overall i was satisfied with the internet service provided however due to personal reasons i had to cancel my subscription the process of cancelling was smooth and hassle free i would recommend this company to others looking for reliable fiber optic internet service
2199,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.1,20.1,1,i recently canceled my service with this provider after only one month i found the monthly charges to be quite reasonable at 20 1 but unfortunately i did not have internet service with them i also found it inconvenient to have to pay by mailing a check each month overall i was not satisfied with the level of service provided and decided to switch to a different provider
2604,1,0,0,1,5,1,0,2,1,1,1,1,1,1,2,0,3,20.45,106.9,0,i have been a customer with this company for 5 months now and i am pleased to say that i have not experienced any issues with my service the monthly charges of 20 45 are affordable and the payment method of mailing a check is convenient for me i don t have internet service with this company so i can t comment on that aspect but overall i am satisfied with my experience as a customer
2563,0,0,0,0,19,0,1,0,0,2,0,0,0,2,0,1,2,39.7,710.05,0,i have been a customer with this company for 19 months now and have been on a month to month contract with them i am pleased to say that i have not experienced any issues with churn and have been satisfied with the dsl internet service they provide the monthly charges of 39 7 are affordable and the payment method of electronic check is convenient for me overall i am happy with the service they offer and would recommend them to others
5650,1,0,0,0,10,1,2,0,2,0,0,0,0,0,0,1,1,54.5,568.2,0,i have been a customer with this dsl internet provider for 10 months now and i am pleased to say that i have had no issues with their service the monthly charges of 54 5 are reasonable and i appreciate the convenience of automatic credit card payments overall i am satisfied with my internet service and have no plans to switch providers
311,0,0,1,1,23,1,0,1,0,2,2,2,0,0,0,0,2,83.8,1900.25,1,i recently decided to cancel my service with this company after being a customer for 23 months i was on a month to month contract and was paying 83 80 a month for fiber optic internet service i found the service to be reliable and fast but i ultimately decided to switch providers for a better deal i appreciated being able to pay with electronic check as it was convenient and easy to manage overall i had a positive experience with this company and would recommend them to others looking for reliable internet service
6226,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,55.15,159.15,1,i recently canceled my dsl internet service after only 3 months of using it on a month to month contract while the monthly charges were reasonable at 55 15 i found the internet speeds to be inconsistent and slow additionally having to pay by mailing a check each month was inconvenient and outdated i ultimately decided to switch to a different provider that offered faster speeds and more convenient payment methods
6256,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,111.6,8012.75,0,i have been a customer with this company for 6 years now and i have been very satisfied with the service the fiber optic internet service has been reliable and fast and i appreciate the convenience of automatic bank transfers for payment the monthly charges are reasonable for the quality of service i receive overall i have had no reason to consider switching providers and i would recommend this company to others
5523,1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,86.65,856.65,1,i recently cancelled my service with this company after being with them for 10 months i was on a month to month contract and was paying 86 65 per month for fiber optic internet service i found the service to be reliable and fast but i ultimately decided to switch providers for a better deal the electronic check payment method was convenient and i never had any issues with billing overall i was satisfied with the service during my time with this company
3025,0,0,1,1,10,1,0,0,0,2,2,0,0,0,0,1,3,55.55,551.3,0,i have been a customer with this internet provider for 10 months now and i am very satisfied with the service the dsl internet is reliable and the monthly charges of 55 55 are reasonable i appreciate that i am on a month to month contract which gives me flexibility the only downside is that i have to pay by mailing a check which can be a bit inconvenient overall i have had a positive experience and do not plan on churning anytime soon
4923,1,0,1,0,11,1,0,2,1,1,1,1,1,1,1,1,3,20.55,184.95,0,i have been a customer with this company for 11 months now and i am very satisfied with my service even though i do not have internet service with them i appreciate the affordable monthly charges of 20 55 for the services i do receive i also appreciate the option to pay by mailed check as it is convenient for me overall i have had a positive experience with this company and i would recommend them to others
6837,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,4056.75,1,i have been a customer with this company for 37 months and have been on a month to month contract with automatic bank transfer payments for my 106 75 monthly charges for fiber optic internet service unfortunately i have decided to churn and switch to a different provider while the service itself was reliable and fast i found that the monthly charges were a bit too high compared to other options available in the market additionally i was looking for more flexibility in terms of contract options and pricing plans overall i had a positive experience with the internet service itself but ultimately decided to make a change due to pricing considerations
1052,1,0,1,1,17,1,2,0,2,0,0,2,0,0,1,1,3,62.1,1096.65,0,i have been a loyal customer of this dsl internet service provider for the past 17 months and have not experienced any issues with churn the monthly charges of 62 1 are reasonable for the quality of service i receive i appreciate being able to pay by mailing a check as it is convenient for me i am satisfied with the reliability and speed of my internet connection and would recommend this provider to others
5774,0,0,1,1,36,1,2,1,2,0,2,0,2,2,0,1,1,104.5,3684.95,0,i have been a customer with this company for 3 years now and have been very satisfied with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the automatic credit card payment is convenient and hassle free the monthly charges are reasonable for the quality of service provided i appreciate the flexibility of the month to month contract and have no plans to churn overall i highly recommend this company for their excellent internet service
2535,1,1,0,0,17,1,0,1,0,2,2,0,2,2,0,1,2,101.8,1752.45,0,i have been a customer with this company for 17 months now and i must say i am extremely satisfied with the service i have received the fiber optic internet service is very reliable and fast which is important to me as i work from home the monthly charges are reasonable at 101 8 and the payment method through electronic check is convenient and hassle free overall i have had no issues with the service and would highly recommend it to others
3404,0,1,1,1,66,1,2,1,2,2,0,2,2,2,1,1,1,110.6,7210.85,0,i have been a loyal customer with this company for over 5 years now and i have been extremely satisfied with the service they provide the fiber optic internet service has been reliable and fast allowing me to stream movies work from home and stay connected with friends and family without any issues the automatic credit card payment method makes it convenient for me to pay my monthly bill on time without having to worry about remembering to do so the monthly charges are reasonable for the quality of service i receive overall i have no complaints and would highly recommend this company to others
5479,1,0,1,1,61,1,0,0,2,2,2,2,2,2,1,0,0,84.9,5264.5,0,i have been a customer with this internet service provider for over 5 years now and i have been very satisfied with the service the automatic bank transfer payment method makes it convenient for me to pay my monthly bill on time the dsl internet service has been reliable and i have not experienced any issues with connectivity the monthly charges are reasonable at 84 90 considering the quality of service i am receiving overall i have no complaints and would recommend this provider to others
3900,1,0,0,0,22,1,0,1,0,2,0,0,2,2,0,1,3,93.2,2157.3,0,i have been a customer with this fiber optic internet service provider for 22 months now on a month to month contract i have never experienced any issues with my service and have not had any reason to consider switching providers the monthly charges of 93 2 are reasonable for the reliable and fast internet connection i receive i appreciate the convenience of being able to pay by mailing a check and have had no issues with the billing process overall i am satisfied with the service and would recommend it to others looking for a dependable internet provider
5233,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.4,24.4,0,i have been a customer with this company for just over a month now and i am very satisfied with the service so far the dsl internet is reliable and fast enough for my needs the monthly charges of 24 4 are affordable and the payment method of electronic check is convenient for me i appreciate the flexibility of the month to month contract as it gives me the option to cancel at any time if needed overall i am happy with the service and plan to continue using this company for the foreseeable future
6775,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,70.55,433.95,0,i have been a customer with this company for 6 months now and have been very satisfied with the service the fiber optic internet has been reliable and fast and i have had no issues with connectivity the automatic credit card payments make it easy to manage my bills each month the 70 55 monthly charge is reasonable for the quality of service i am receiving overall i have had a positive experience and would recommend this company to others
2929,1,0,0,0,31,1,0,1,0,2,0,2,0,0,0,1,2,78.45,2435.15,1,i recently decided to switch internet providers after being with this company for over two and a half years despite having fiber optic internet service i found that the monthly charges of 78 45 were too high for the level of service i was receiving the month to month contract also made it easy for me to make the switch without any penalties overall i was satisfied with the service during my time with this company but ultimately decided to go with a more affordable option
1636,0,0,1,1,68,1,0,0,2,2,2,2,2,2,2,1,1,85.0,5607.75,0,i have been a loyal customer with this company for over 5 years now and i have been very satisfied with the service i have received the dsl internet service has been reliable and the automatic credit card payment method makes it convenient for me to pay my monthly bill on time the monthly charges of 85 0 are reasonable for the quality of service i am receiving overall i have no complaints and would highly recommend this company to others
3908,0,0,1,1,34,1,2,1,0,0,2,0,2,0,0,0,2,87.45,2874.15,1,i have been a customer with this company for 34 months on a month to month contract i recently decided to churn because i found a better deal with another provider the monthly charges of 87 45 for fiber optic internet service were reasonable but the payment method of electronic check was not ideal for me overall i had a decent experience with this company but ultimately decided to switch due to better pricing elsewhere
471,0,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,85.8,4433.3,0,i have been a customer with this company for over four years now and i must say that i am extremely satisfied with the service they provide the fiber optic internet service is incredibly fast and reliable allowing me to stream movies work from home and video call with no interruptions i appreciate the convenience of the automatic bank transfer payment method as it ensures that my bill is always paid on time without me having to worry about it the monthly charges of 85 8 are reasonable for the quality of service i receive overall i have had a positive experience with this company and have no plans to churn anytime soon i would definitely recommend them to others looking for a reliable internet service provider
4838,0,0,0,1,10,1,0,1,0,0,2,2,2,0,0,1,2,91.1,964.35,0,i have been a customer with this company for 10 months now and i have been extremely satisfied with their service the fiber optic internet service has been reliable and fast and i have experienced no issues with downtime or slow speeds the monthly charges of 91 1 are reasonable for the quality of service i am receiving i appreciate the convenience of being able to pay with electronic check overall i have no complaints and would highly recommend this company to others
6845,1,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,70.75,1974.8,1,i have been a customer with this company for almost 2 and a half years and unfortunately i have decided to churn the monthly charges of 70 75 for fiber optic internet service were reasonable but i found a better deal with another provider the electronic check payment method was convenient and hassle free overall i had a positive experience with the service provided but ultimately decided to switch due to cost savings
315,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1460.85,0,i have been a customer with this company for 6 years now and i am overall satisfied with the service i appreciate the convenience of automatic bank transfers for payment and the affordable monthly charges however i do wish that internet service was included in my plan as it would make my experience even better overall i have had no issues with churning and would recommend this company to others
6291,1,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,20.05,951.55,0,i have been a loyal customer for almost four years now and have never experienced any issues with my service the monthly charges are very affordable at 20 05 and i appreciate the option to pay by mailing a check while i do not have internet service through this provider i have been satisfied with the other services they offer overall i am happy with my experience and have no plans to switch providers
4820,1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,1821.2,0,i have been a customer with this company for the past 24 months and i have been satisfied with the dsl internet service they provide the monthly charges of 74 8 are reasonable for the quality of service i receive i appreciate being able to pay by mailing a check as it is convenient for me overall i have had a positive experience with this company and have no plans to churn in the near future
1825,1,0,0,0,65,1,2,2,1,1,1,1,1,1,1,0,1,24.8,1600.95,0,i have been a customer of this service provider for 65 months now and i have been very satisfied with the consistent service they have provided despite being on a one year contract with a monthly charge of 24 8 i have not experienced any issues with the billing or service interruptions the automatic credit card payment method has made it convenient for me to keep up with my payments overall i would highly recommend this provider to others looking for reliable and affordable service
2900,0,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,100.85,399.25,0,i have been a customer with this company for 4 months now and i am really happy with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the monthly charges are reasonable at 100 85 and i appreciate the flexibility of the month to month contract i also like that i can pay by mailing a check as it is convenient for me overall i have had a positive experience and would recommend this company to others
2743,1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,1218.55,1,i recently cancelled my service with this company after being a customer for 12 months the monthly charges of 101 35 for fiber optic internet were reasonable but i ultimately decided to switch providers for a better deal the payment method of electronic check was convenient and i never had any issues with billing overall my experience was satisfactory but i felt that i could get a better value elsewhere
4815,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,81.7,1,i recently switched to fiber optic internet with this provider and i have been incredibly disappointed with the service despite the high monthly charges of 81 7 the internet speed has been inconsistent and unreliable after only 1 month of service i have already decided to cancel my contract due to the poor quality of the connection additionally i had issues with the electronic check payment method which was not user friendly and caused delays in processing overall i would not recommend this provider to others looking for a reliable internet service
5059,1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,68.25,2171.15,1,i recently decided to cancel my service after being a customer for 33 months the monthly charges of 68 25 for fiber optic internet were reasonable but i was hoping for a better deal or promotion to stay with the company i also found the process of using electronic check as a payment method to be convenient and hassle free overall i enjoyed the service provided but ultimately decided to switch providers due to better offers elsewhere
1988,0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3634.8,0,i have been a customer with this company for over 2 and a half years and have been very satisfied with the service the fiber optic internet is fast and reliable and the monthly charges are reasonable for the quality of service provided i appreciate the convenience of being able to pay with an electronic check each month overall i have had a positive experience and would recommend this company to others
858,0,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,3,20.4,292.4,0,i have been a loyal customer of this company for 14 months now and i have no intention of churning i appreciate the affordable monthly charges of 20 4 and the flexibility of the two year contract however i do wish that internet service was available as an option i also prefer to pay my bills by mailing a check so i appreciate that this payment method is accepted overall i have been satisfied with my experience as a customer so far
2952,0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,79.15,317.25,1,i recently switched to this internet service provider four months ago and unfortunately i have already decided to churn while the fiber optic internet service was fast and reliable i found the monthly charges of 79 15 to be a bit too expensive for my budget additionally i was disappointed to find out that the only payment method available was electronic check which i do not prefer to use overall i had a decent experience with the service itself but the pricing and payment options ultimately led me to cancel my subscription
3021,1,0,1,1,13,1,0,2,1,1,1,1,1,1,1,0,3,20.0,218.55,0,i have been a customer with this company for 13 months now and i have been satisfied with their service i have been on a one year contract with monthly charges of 20 0 which i find to be reasonable even though i do not have internet service with them i have been using their services without any issues i prefer to pay through mailed checks and have had no problems with the payment process overall i am happy with my experience as a customer and have no plans to churn
3000,0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,5071.9,0,i have been a customer with this company for over 5 years now and i have been very satisfied with the service the automatic bank transfer payment method is convenient and hassle free the dsl internet service has been reliable and the monthly charges are reasonable i have no complaints and am happy to continue with this company for the foreseeable future
4303,1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,57.2,1423.35,0,i have been a customer with this dsl internet service provider for almost two years now and i have been very satisfied with the service the monthly charges are reasonable at 57 2 and i appreciate the convenience of automatic credit card payments the internet connection has been reliable and i have not experienced any issues that would make me want to switch providers overall i am happy with the service and have no plans to churn in the near future
4612,1,0,1,0,55,1,0,0,2,2,2,0,0,0,2,0,2,58.6,3068.6,0,i have been a loyal customer of this dsl internet service provider for over four and a half years now i have not experienced any issues with my service and have been satisfied with the consistent speeds and reliability the monthly charges are reasonable at 58 6 and i appreciate the convenience of paying with electronic check overall i am happy with my internet service and have no plans to switch providers
